,Sector,Stock Name,Buy,Sell
3298,All,HUBTOWN,100,0
3299,All,JTLIND,30,0
3300,All,INDOBORAX,10,0
3301,All,PTL,20,0
3302,All,PPLPHARMA,1553,137
3303,All,NILKAMAL,0,0
3304,All,APARINDS,0,0
3305,All,DCAL,212,158
3306,All,MASFIN,0,0
3307,All,LAURUSLABS,453,487
3308,All,PVSL,56,0
3309,All,CUPID,126,77
3310,All,SOMICONVEY,0,0
3311,All,NARMADA,17,0
3312,All,IEL,25047,11
3313,All,GLAXO,1,4
3314,All,KPIL,19,0
3315,All,VSTIND,170,10
3316,All,SUNTECK,618,20
3317,All,JAYAGROGN,0,0
3318,All,PATANJALI,59,2
3319,All,GTECJAINX,0,0
3320,All,INDGN,0,33
3321,All,CHEMPLASTS,100,202
3322,All,JSWSTEEL,354,798
3323,All,SUULD,0,0
3324,All,SIGMA,0,127
3325,All,EXIDEIND,3571,1094
3326,All,RBLBANK,1514,5554
3327,All,APOLLOTYRE,59,200
3328,All,JKPAPER,100,1
3329,All,DHANUKA,0,2
3330,All,CARYSIL,8,14
3331,All,KRITIKA,46,0
3332,All,WINSOME,0,10
3333,All,AAVAS,20,10
3334,All,ELGIEQUIP,157,143
3335,All,RGL,153,0
3336,All,STCINDIA,1,0
3337,All,DPWIRES,15,0
3338,All,DIAMONDYD,2,0
3339,All,PEARLPOLY,50,0
3340,All,AARTISURF,0,0
3341,All,HEUBACHIND,0,1
3342,All,AHLEAST,0,0
3343,All,UPL,230,143
3344,All,SHARDAMOTR,0,0
3345,All,BAFNAPH,0,1
3346,All,MANINDS,4,0
3347,All,GLAND,12,20
3348,All,VINDHYATEL,0,0
3349,All,DPABHUSHAN,1,0
3350,All,FDC,6,0
3351,All,SAFARI,0,6
3352,All,POONAWALLA,701,300
3353,All,HONAUT,0,0
3354,All,VOLTAS,334,8
3355,All,SAIL,6074,14831
3356,All,MBECL,2,0
3357,All,METROBRAND,2,0
3358,All,YATHARTH,13,180
3359,All,SAREGAMA,530,19
3360,All,INDOTHAI,1,0
3361,All,DPEL,0,0
3362,All,SHARDACROP,186,0
3363,All,ASAHIINDIA,35,1
3364,All,STYLAMIND,0,7
3365,All,FEDERALBNK,4077,2346
3366,All,RAMASTEEL,13592,6183
3367,All,BTML,253,9
3368,All,ANSALAPI,0,0
3369,All,SAURASHCEM,110,184
3370,All,MAANALU,32,10
3371,All,PGIL,1,50
3372,All,SPAL,1,25
3373,All,EMCURE,8,0
3374,All,INVENTURE,1099,300
3375,All,DBCORP,20,0
3376,All,MIRCELECTR,10,0
3377,All,CARBORUNIV,5,0
3378,All,KAUSHALYA,0,0
3379,All,DNAMEDIA,21,0
3380,All,INOXGREEN,209,0
3381,All,GRANULES,825,74
3382,All,MAHSEAMLES,2,265
3383,All,PRECWIRE,100,0
3384,All,PNC,0,0
3385,All,SUNPHARMA,644,58
3386,All,HDIL,11,0
3387,All,PAKKA,4,0
3388,All,SCHAND,10,0
3389,All,PDSL,5,0
3390,All,KAMDHENU,735,22
3391,All,HECPROJECT,0,0
3392,All,RELAXO,0,0
3393,All,RENUKA,2293,2596
3394,All,SUVEN,9,0
3395,All,HUHTAMAKI,15,0
3396,All,PNBHOUSING,60,9
3397,All,KABRAEXTRU,350,2
3398,All,TIMKEN,1,28
3399,All,DCW,2355,89
3400,All,APOLLOHOSP,53,82
3401,All,REFEX,351,153
3402,All,TRF,0,0
3403,All,SYRMA,411,127
3404,All,HEG,143,96
3405,All,SANOFI,3,0
3406,All,DIACABS,0,29
3407,All,PEL,777,312
3408,All,TATACONSUM,322,541
3409,All,RACLGEAR,0,0
3410,All,SIYSIL,554,578
3411,All,HGS,72,4
3412,All,DIVGIITTS,0,8
3413,All,DLINKINDIA,17,0
3414,All,HARSHA,5,0
3415,All,ZAGGLE,1970,33
3416,All,EXXARO,51,100
3417,All,LUXIND,1,0
3418,All,CENTENKA,0,0
3419,All,HINDALCO,969,34
3420,All,RALLIS,35,0
3421,All,VBL,2639,756
3422,All,VENUSREM,0,0
3423,All,SHAREINDIA,46,91
3424,All,PAISALO,853,270
3425,All,OMAXE,16,246
3426,All,WESTLIFE,133,0
3427,All,BHARATGEAR,0,0
3428,All,LUPIN,412,174
3429,All,PENIND,701,1
3430,All,BSOFT,915,102
3431,All,AEROFLEX,558,235
3432,All,PETRONET,328,52
3433,All,CEATLTD,43,25
3434,All,DOMS,28,210
3435,All,DCBBANK,945,95
3436,All,DATAPATTNS,187,53
3437,All,HINDUNILVR,397,80
3438,All,FINCABLES,62,1
3439,All,IGPL,10,0
3440,All,HMT,0,10
3441,All,RECLTD,0,0
3442,All,KLL,0,0
3443,All,BLBLIMITED,1327,0
3444,All,USHAMART,73,0
3445,All,MANAPPURAM,1516,4203
3446,All,TEXRAIL,4922,317
3447,All,VGUARD,107,29
3448,All,MAYURUNIQ,3,26
3449,All,ZUARIIND,3,0
3450,All,CMSINFO,186,68
3451,All,SALASAR,9406,123
3452,All,LLOYDSENT,1176,10
3453,All,KARURVYSYA,200,1263
3454,All,SWANENERGY,498,885
3455,All,GREAVESCOT,169,454
3456,All,OFSS,22,9
3457,All,GANDHAR,96,131
3458,All,CONCORDBIO,5,0
3459,All,DIXON,0,0
3460,All,SHREECEM,1,11
3461,All,SHALBY,1,1
3462,All,ASKAUTOLTD,57,27
3463,All,LCCINFOTEC,486,319
3464,All,AADHARHFC,21,50
3465,All,ABFRL,74,635
3466,All,LAGNAM,227,0
3467,All,ZYDUSLIFE,45,681
3468,All,AXISBANK,2851,52
3469,All,TATAELXSI,51,20
3470,All,OBCL,1,10
3471,All,WORTH,1,0
3472,All,GODREJCP,33,207
3473,All,FIBERWEB,1853,2
3474,All,IMAGICAA,88,30
3475,All,GEOJITFSL,200,0
3476,All,ICICIPRULI,0,0
3477,All,TATAMOTORS,8822,3415
3478,All,HINDCON,227,0
3479,All,BALKRISHNA,0,1905
3480,All,GICRE,52,200
3481,All,SMCGLOBAL,0,0
3482,All,MUTHOOTCAP,0,0
3483,All,LEXUS,220,0
3484,All,HESTERBIO,0,0
3485,All,INDSWFTLTD,4,148
3486,All,JYOTHYLAB,233,262
3487,All,CRISIL,8,26
3488,All,CUB,595,470
3489,All,KPRMILL,2,14
3490,All,CARERATING,82,33
3491,All,TEXMOPIPES,0,0
3492,All,MOLDTKPAC,10,22
3493,All,VARDHACRLC,40,0
3494,All,BALRAMCHIN,131,177
3495,All,UMANGDAIRY,1,120
3496,All,KRN,442,31
3497,All,PGHH,0,0
3498,All,EPACK,84,0
3499,All,HIL,1,0
3500,All,THEJO,1,0
3501,All,TTKPRESTIG,0,11
3502,All,TI,2106,340
3503,All,GOODLUCK,57,67
3504,All,FOODSIN,0,0
3505,All,INDUSTOWER,2521,864
3506,All,GANESHBE,0,0
3507,All,RIIL,26,1
3508,All,WHIRLPOOL,0,20
3509,All,NECCLTD,207,332
3510,All,HINDWAREAP,20,0
3511,All,LTF,11789,318
3512,All,MRPL,308,385
3513,All,MUTHOOTMF,9,0
3514,All,BSHSL,160,0
3515,All,NAUKRI,13,92
3516,All,PRAKASHSTL,574,1942
3517,All,SAPPHIRE,72,0
3518,All,KALAMANDIR,11,1
3519,All,ORCHPHARMA,32,0
3520,All,ALLDIGI,10,8
3521,All,DBREALTY,665,1933
3522,All,SUNFLAG,1,0
3523,All,KNRCON,481,1065
3524,All,ASTEC,0,0
3525,All,INDIACEM,100,35
3526,All,RELIANCE,4958,1362
3527,All,NHPC,0,0
3528,All,ATL,25,0
3529,All,MAHAPEXLTD,40,0
3530,All,AJOONI,377,800
3531,All,LOKESHMACH,10,104
3532,All,SATINDLTD,0,0
3533,All,LOTUSEYE,1,0
3534,All,TVTODAY,76,550
3535,All,GAEL,143,1
3536,All,BAJAJ-AUTO,155,55
3537,All,ADANIPORTS,0,0
3538,All,TVSSRICHAK,0,0
3539,All,GMBREW,1,17
3540,All,JAGSNPHARM,71,11
3541,All,SWSOLAR,420,66
3542,All,STOVEKRAFT,0,0
3543,All,VIJAYA,31,256
3544,All,KRYSTAL,30,55
3545,All,TCS,260,129
3546,All,HCLTECH,346,74
3547,All,UNICHEMLAB,0,0
3548,All,TECHNOE,46,240
3549,All,INTERARCH,111,36
3550,All,JYOTICNC,21,21
3551,All,M&M,2332,567
3552,All,VALIANTORG,9,0
3553,All,CLEDUCATE,0,0
3554,All,TATACOMM,64,5
3555,All,BATAINDIA,25,7
3556,All,MFSL,4,49
3557,All,ISEC,7,43
3558,All,ANURAS,0,3
3559,All,KANANIIND,885,2025
3560,All,PRAXIS,0,1
3561,All,SANOFICONR,0,0
3562,All,RAMKY,161,11
3563,All,DEEPAKNTR,0,73
3564,All,INDORAMA,0,1203
3565,All,TATASTEEL,18844,11264
3566,All,FILATEX,302,496
3567,All,KROSS,176,1
3568,All,KSCL,2,30
3569,All,WELENT,29,5
3570,All,BEPL,364,10
3571,All,NUCLEUS,1,54
3572,All,RADHIKAJWE,145,35
3573,All,WHEELS,1,0
3574,All,AARTIPHARM,1,37
3575,All,TMB,1,208
3576,All,RKEC,0,20
3577,All,JTEKTINDIA,0,41
3578,All,CIPLA,302,7
3579,All,EVEREADY,4,0
3580,All,EMAMILTD,137,18
3581,All,GNFC,270,49
3582,All,IKIO,2,0
3583,All,BHARTIARTL,510,1318
3584,All,MAPMYINDIA,89,27
3585,All,ATAM,2,273
3586,All,NAHARPOLY,90,0
3587,All,NOVAAGRI,423,2250
3588,All,KEI,45,156
3589,All,STARPAPER,0,5
3590,All,PARAGON,0,0
3591,All,GESHIP,144,10
3592,All,SAH,0,0
3593,All,GOLDIAM,55,11
3594,All,SIRCA,156,912
3595,All,DELTAMAGNT,26,61
3596,All,INDIGOPNTS,21,3
3597,All,SATIN,40,2
3598,All,PILITA,0,100
3599,All,INFY,795,3771
3600,All,JINDALPOLY,10,14
3601,All,VIMTALABS,18,99
3602,All,KDDL,1,0
3603,All,YASHO,0,0
3604,All,IWEL,0,1
3605,All,REPRO,7,0
3606,All,SONAMLTD,20,203
3607,All,SAMBHAAV,482,223
3608,All,DALMIASUG,112,0
3609,All,INDHOTEL,590,128
3610,All,DCMSHRIRAM,61,12
3611,All,TIPSMUSIC,204,13
3612,All,RITCO,0,20
3613,All,DYNPRO,0,25
3614,All,UFO,0,0
3615,All,AMJLAND,62,104
3616,All,GPPL,184,601
3617,All,ORIENTLTD,2,0
3618,All,DSSL,3,0
3619,All,DELHIVERY,1342,31
3620,All,MAHESHWARI,0,8
3621,All,SANDUMA,51,65
3622,All,SKMEGGPROD,11,0
3623,All,ADFFOODS,178,1500
3624,All,ARENTERP,345,0
3625,All,MANGLMCEM,0,0
3626,All,PANAMAPET,22,650
3627,All,NDTV,1587,400
3628,All,CIEINDIA,74,372
3629,All,WONDERLA,1,4
3630,All,TNPETRO,32,637
3631,All,RACE,0,20
3632,All,SALSTEEL,1,161
3633,All,MANUGRAPH,0,0
3634,All,KIRIINDUS,193,490
3635,All,ASALCBR,1,0
3636,All,ICRA,0,25
3637,All,SUNTV,7,0
3638,All,AVALON,121,43
3639,All,GODREJPROP,0,0
3640,All,SMSPHARMA,0,0
3641,All,VALIANTLAB,0,0
3642,All,SESHAPAPER,0,12
3643,All,JBCHEPHARM,0,5
3644,All,VMART,3,12
3645,All,SREEL,0,300
3646,All,VRAJ,15,0
3647,All,CHOLAFIN,25,4
3648,All,AARON,39,15
3649,All,MVGJL,5,71
3650,All,MANORAMA,7,5
3651,All,TTL,29,562
3652,All,RML,0,0
3653,All,KCP,199,2358
3654,All,YESBANK,105864,28698
3655,All,PREMIERENE,472,5202
3656,All,XPROINDIA,435,663
3657,All,MMP,0,0
3658,All,ATALREAL,289,1
3659,All,AKG,0,0
3660,All,SCHNEIDER,53,1006
3661,All,LAMBODHARA,250,11
3662,All,AAKASH,76,1052
3663,All,POLICYBZR,135,520
3664,All,PLAZACABLE,33,1870
3665,All,CSBBANK,55,456
3666,All,OIL,370,6968
3667,All,EROSMEDIA,155,2
3668,All,HMVL,0,0
3669,All,REDINGTON,108,850
3670,All,HYUNDAI,0,0
3671,All,LUMAXIND,0,0
3672,All,NTPCGREEN,273934,159339
3673,All,ARROWGREEN,28,12
3674,All,HAPPYFORGE,1,0
3675,All,BINANIIND,30,0
3676,All,FINOPB,0,15
3677,All,AVG,4,25
3678,All,SOTL,0,30
3679,All,ATFL,15,0
3680,All,SEAMECLTD,10,38
3681,All,KOKUYOCMLN,19,125
3682,All,AMBER,40,481
3683,All,DEVIT,44,136
3684,All,TECHLABS,0,125
3685,All,PREMIERPOL,3,0
3686,All,VIPCLOTHNG,2,151
3687,All,XELPMOC,0,0
3688,All,GRINDWELL,3,67
3689,All,ADORWELD,13,79
3690,All,PREMIUM,0,0
3691,All,ALBERTDAVD,2,0
3692,All,RITES,0,0
3693,All,TOLINS,659,1900
3694,All,ACEINTEG,0,0
3695,All,SKYGOLD,238,401
3696,All,SURYALAXMI,0,121
3697,All,SHAKTIPUMP,0,0
3698,All,NSLNISP,1578,4231
3699,All,ABMINTLLTD,0,0
3700,All,PCJEWELLER,1264,280
3701,All,VETO,0,430
3702,All,UNIVASTU,0,204
3703,All,SILINV,0,25
3704,All,SUMIT,0,0
3705,All,PRAJIND,217,2564
3706,All,TTML,0,0
3707,All,IMPAL,0,40
3708,All,PANACEABIO,0,96
3709,All,BIGBLOC,567,3010
3710,All,BIKEWO,0,0
3711,All,PIGL,83,31
3712,All,MANAKSTEEL,0,100
3713,All,BMETRICS,0,0
3714,All,ELECTHERM,1,28
3715,All,RUBFILA,0,0
3716,All,VLEGOV,500,320
3717,All,KSHITIJPOL,222,1009
3718,All,SHIVAMAUTO,6,2
3719,All,USK,20,527
3720,All,KREBSBIO,127,241
3721,All,21STCENMGM,0,5139
3722,All,WANBURY,0,300
3723,All,LATTEYS,0,0
3724,All,KARMAENG,132,0
3725,All,BIRLAMONEY,0,0
3726,All,JUNIPER,2,0
3727,All,AIROLAM,0,0
3728,All,GVT&D,82,2742
3729,All,GOKUL,2,440
3730,All,JSWHL,0,55
3731,All,RUBYMILLS,474,1625
3732,All,EQUIPPP,0,51
3733,All,PAVNAIND,0,3
3734,All,SAHASRA,0,800
3735,All,MFML,0,180
3736,All,3PLAND,609,2298
3737,All,KOTHARIPRO,0,0
3738,All,NAGREEKCAP,521,648
3739,All,PERFECT,0,3000
3740,All,NILASPACES,7918,111
3741,All,SHEKHAWATI,30,205
3742,All,LAKPRE,0,10000
3743,All,AKASH,124,10
3744,All,RHFL,5182,74660
3745,All,SRM,464,3031
